Período;TimeKey;RegiaoID;InstituicaoID;Atendimentos_Vermelha;Atendimentos_Laranja;Atendimentos_Amarela;Atendimentos_Verde;Atendimentos_Azul;Atendimentos_Branca;Atendimentos_SemTriagem;TotalAtendimentos;Médicos;MedicosInternos;Enfermeiros;Despesa;NumDoentes;CustoMedio
2014-07;20140701;3;9;453;5555;39241;43554;732;629;58554;90164;0;0;0;0.0;0;0.0
2014-07;20140701;3;17;188;6173;25124;12277;98;3116;32473;46976;0;0;0;0.0;0;0.0
2014-07;20140701;3;10;496;10028;36012;41550;3386;1603;27890;93075;0;0;0;0.0;0;0.0
2014-07;20140701;3;28;667;18690;44209;82094;3393;6502;1484;155555;0;0;0;0.0;0;0.0
2014-07;20140701;3;27;404;9472;23966;19850;4412;933;26906;59037;0;0;0;0.0;0;0.0
2014-07;20140701;1;64;263;11284;46417;34412;284;570;0;93230;0;0;0;0.0;0;0.0
2014-07;20140701;1;72;212;5730;43602;17012;163;1998;56;68717;0;0;0;0.0;0;0.0
2014-07;20140701;4;73;209;6090;17928;29758;249;1633;106;55867;0;0;0;0.0;0;0.0
2014-07;20140701;3;1;289;4199;20215;12617;464;2383;45392;40167;0;0;0;0.0;0;0.0
2014-07;20140701;3;16;225;4885;21964;21125;1003;620;40109;49822;0;0;0;0.0;0;0.0
2014-07;20140701;3;22;267;7972;28147;27125;152;1793;37185;65456;0;0;0;0.0;0;0.0
2014-07;20140701;1;12;738;14266;56475;30995;2733;1588;57169;106795;0;0;0;0.0;0;0.0
2014-07;20140701;1;14;548;8026;48413;11323;519;1024;8493;69853;0;0;0;0.0;0;0.0
2014-07;20140701;1;2;427;11142;47883;21132;305;22179;1132;103068;0;0;0;0.0;0;0.0
2014-07;20140701;5;13;444;15013;44616;18336;252;4807;52840;83468;0;0;0;0.0;0;0.0
2014-07;20140701;3;25;278;9658;31467;26584;166;2245;3985;70398;0;0;0;0.0;0;0.0
2014-07;20140701;1;19;191;8290;30988;42520;587;2945;247;85521;0;0;0;0.0;0;0.0
2014-07;20140701;2;15;344;7345;56025;47971;1443;1067;0;114195;0;0;0;0.0;0;0.0
2014-07;20140701;2;20;534;14766;53506;23891;270;3389;54;96356;0;0;0;0.0;0;0.0
2014-07;20140701;2;23;860;18329;65188;25291;352;2097;51630;112117;0;0;0;0.0;0;0.0
2014-07;20140701;2;5;385;10805;34306;24652;487;3560;29890;74195;0;0;0;0.0;0;0.0
2014-07;20140701;3;33;270;10768;43040;58535;1069;220;99;113902;0;0;0;0.0;0;0.0
2014-07;20140701;1;7;649;13028;45732;44090;319;4760;7897;108578;0;0;0;0.0;0;0.0
2014-07;20140701;1;31;456;10287;61353;37308;714;0;267;110118;0;0;0;0.0;0;0.0
2014-07;20140701;1;29;71;3298;13943;21145;192;1832;0;40481;0;0;0;0.0;0;0.0
2014-07;20140701;1;53;201;7332;25965;14408;739;999;152;49644;0;0;0;0.0;0;0.0
2014-06;20140601;4;66;82;3652;14891;2868;106;1067;39558;22666;0;0;0;0.0;0;0.0
2014-06;20140601;2;15;286;6293;47914;41029;1234;913;0;97669;0;0;0;0.0;0;0.0
2014-06;20140601;2;35;83;2982;17536;10479;162;625;0;31867;0;0;0;0.0;0;0.0
2014-06;20140601;3;9;404;4828;33771;36955;620;549;51058;77127;0;0;0;0.0;0;0.0
2014-06;20140601;3;10;440;8677;30981;35912;2605;1354;23697;79969;0;0;0;0.0;0;0.0
2014-06;20140601;1;64;233;9845;39728;29384;231;527;0;79948;0;0;0;0.0;0;0.0
2014-06;20140601;5;13;390;12631;37159;15235;222;4021;45078;69658;0;0;0;0.0;0;0.0
2014-06;20140601;2;38;0;0;0;0;0;0;42654;0;0;0;0;0.0;0;0.0
2014-06;20140601;3;16;199;4266;18886;18134;826;517;34865;42828;0;0;0;0.0;0;0.0
2014-06;20140601;3;17;169;5332;21406;10357;77;2743;28322;40084;0;0;0;0.0;0;0.0
2014-06;20140601;3;33;228;9306;37082;50711;879;177;86;98383;0;0;0;0.0;0;0.0
2014-06;20140601;1;31;393;8893;52480;31811;575;0;235;94152;0;0;0;0.0;0;0.0
2014-06;20140601;4;69;0;0;0;0;0;0;47223;0;0;0;0;0.0;0;0.0
2014-06;20140601;2;23;733;15919;55651;21358;282;1768;44522;95711;0;0;0;0.0;0;0.0
2014-06;20140601;3;22;306;8128;28546;29029;258;2334;18985;68601;0;0;0;0.0;0;0.0
2014-06;20140601;3;3;461;9859;31503;29988;313;1964;0;74088;0;0;0;0.0;0;0.0
2014-06;20140601;1;12;637;12270;48184;25990;2305;1185;51153;90571;0;0;0;0.0;0;0.0
2014-06;20140601;1;29;63;2922;12140;18130;160;1570;0;34985;0;0;0;0.0;0;0.0
2014-06;20140601;1;72;186;4968;37400;14467;142;1691;47;58854;0;0;0;0.0;0;0.0
2014-06;20140601;2;5;326;9353;29234;20794;414;3028;25670;63149;0;0;0;0.0;0;0.0
2014-06;20140601;3;1;256;3568;17128;10879;387;2047;39587;34265;0;0;0;0.0;0;0.0
2014-06;20140601;3;25;249;8287;26968;23113;131;1892;3336;60640;0;0;0;0.0;0;0.0
2014-06;20140601;3;28;585;16325;37913;70672;2853;5556;1433;133904;0;0;0;0.0;0;0.0
2014-06;20140601;1;19;162;6932;26783;36070;386;2532;206;72865;0;0;0;0.0;0;0.0
2014-06;20140601;1;2;379;9623;40742;17849;255;19309;1039;88157;0;0;0;0.0;0;0.0
2014-06;20140601;1;53;181;6317;21974;12163;622;876;138;42133;0;0;0;0.0;0;0.0
2014-06;20140601;4;73;180;5344;15302;25644;206;1405;89;48081;0;0;0;0.0;0;0.0
2014-06;20140601;2;8;82;1186;16758;8975;42;716;10109;27759;0;0;0;0.0;0;0.0
2014-06;20140601;2;20;459;12577;45538;20481;222;2870;48;82147;0;0;0;0.0;0;0.0
2014-06;20140601;3;27;325;6904;17731;15679;1182;767;30724;42588;0;0;0;0.0;0;0.0
2014-06;20140601;1;14;482;6932;41014;9363;431;892;7127;59114;0;0;0;0.0;0;0.0
2014-06;20140601;1;7;570;11461;39195;37468;282;4084;6543;93060;0;0;0;0.0;0;0.0
2014-05;20140501;2;15;267;5257;39695;34975;791;707;0;81692;0;0;0;0.0;0;0.0
2014-05;20140501;3;28;505;14056;31699;59318;2302;4666;446;112546;0;0;0;0.0;0;0.0
2014-05;20140501;1;19;148;6022;22551;29740;331;2089;185;60881;0;0;0;0.0;0;0.0
2014-05;20140501;1;31;333;7471;43506;26618;487;0;208;78415;0;0;0;0.0;0;0.0
2014-05;20140501;2;38;0;0;0;0;0;0;35633;0;0;0;0;0.0;0;0.0
2014-05;20140501;1;12;543;10506;40343;21659;1953;996;41806;76000;0;0;0;0.0;0;0.0
2014-05;20140501;1;53;154;5285;18250;10060;534;728;129;35011;0;0;0;0.0;0;0.0
2014-05;20140501;4;69;0;0;0;0;0;0;39513;0;0;0;0;0.0;0;0.0
2014-05;20140501;2;23;620;13533;46725;17621;223;1496;37572;80218;0;0;0;0.0;0;0.0
2014-05;20140501;2;5;270;7901;24456;17032;328;2528;21342;52515;0;0;0;0.0;0;0.0
2014-05;20140501;3;1;217;2953;14182;9000;317;1733;33435;28402;0;0;0;0.0;0;0.0
2014-05;20140501;3;22;203;5764;19631;19487;107;1564;26582;46756;0;0;0;0.0;0;0.0
2014-05;20140501;3;27;263;5716;14754;12901;940;656;25864;35230;0;0;0;0.0;0;0.0
2014-05;20140501;1;7;487;9908;32477;30958;227;3383;5497;77440;0;0;0;0.0;0;0.0
2014-05;20140501;1;64;213;8416;33226;24527;200;547;0;67129;0;0;0;0.0;0;0.0
2014-05;20140501;4;66;70;3092;12354;2377;85;898;33241;18876;0;0;0;0.0;0;0.0
2014-05;20140501;4;73;149;4489;12710;21556;169;1171;82;40244;0;0;0;0.0;0;0.0
2014-05;20140501;2;20;386;10536;37908;16944;176;2389;41;68339;0;0;0;0.0;0;0.0
